X	Y	OBJECTID	Id	CaseNumber	OccurredDate	OccurredMonth	OccurredYear	DateOfDeath	DateOfDeathMonth	DateOfDeathYear	DateDifference	CaseStatus	Address	Latitude	Longitude	Section	Beat	WeaponCategory	VictimCount	ArresteeCount	Zipcode
-77.65136479	43.14317257	216	653	15-290485	2015-11-02T05:00:00.000Z	11	2015	2015-11-02T05:00:00.000Z	11	2015	0	CLOSED	"12 DEVONSHIRE CT, ROCHESTER, NY, 14619"	43.143164	-77.651362	Genesee	223	Firearm	1	1	14619
-77.58423577	43.18677658	215	654	15-290764	2015-11-02T05:00:00.000Z	11	2015	2015-11-02T05:00:00.000Z	11	2015	0	OPEN	"1149 PORTLAND AVE, ROCHESTER, NY, 14621"	43.186768	-77.584233	Clinton	237	Firearm	1		14621
-77.56823076	43.15803758	214	656	16-008390	2016-01-10T05:00:00.000Z	1	2016	2016-01-10T05:00:00.000Z	1	2016	0	OPEN	"195 LEIGHTON AVE, ROCHESTER, NY, 14609"	43.158029	-77.568228	Goodman	225	Firearm	4		14609
-77.61047578	43.18249358	213	657	16-015703	2016-01-20T05:00:00.000Z	1	2016	2016-01-20T05:00:00.000Z	1	2016	0	OPEN	"15 LEO ST, ROCHESTER, NY, 14621"	43.182485	-77.610473	Clinton	217	Firearm	1		14621
-77.62528678	43.17453558	212	658	16-021200	2016-01-27T05:00:00.000Z	1	2016	2016-01-27T05:00:00.000Z	1	2016	0	OPEN	"1063 ST PAUL ST, ROCHESTER, NY, 14621"	43.174527	-77.625284	Clinton	247	Firearm	1		14621
-77.62291778	43.16406758	211	659	16-030223	2016-02-07T05:00:00.000Z	2	2016	2016-02-07T05:00:00.000Z	2	2016	0	CLOSED	"547 STATE ST, ROCHESTER, NY, 14608"	43.164059	-77.622915	Central	209	Firearm	1	4	14608
-77.60075777	43.15862958	210	660	16-058461	2016-03-12T05:00:00.000Z	3	2016	2016-03-12T05:00:00.000Z	3	2016	0	CLOSED	"444 MAIN ST EAST, ROCHESTER, NY, 14605"	43.158621	-77.600755	Central	219	Knife/Cutting Instrument	1	1	14605
-77.63675178	43.13060957	207	664	16-074202	2016-03-28T04:00:00.000Z	3	2016	2016-04-01T04:00:00.000Z	4	2016	4	CLOSED	"995 GENESEE ST, ROCHESTER, NY, 14619"	43.130601	-77.636749	Genesee	243	Physical	1	1	14619
-77.61351778	43.18242958	209	661	16-076333	2016-03-31T04:00:00.000Z	3	2016	2016-03-31T04:00:00.000Z	3	2016	0	OPEN	"1254 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.182421	-77.613515	Clinton	217	Firearm	1		14621
-77.64039978	43.15615357	208	662	16-076539	2016-03-31T04:00:00.000Z	3	2016	2016-03-31T04:00:00.000Z	3	2016	0	OPEN	"427 WILDER ST, ROCHESTER, NY, 14611"	43.156145	-77.640397	Genesee	203	Firearm	1		14611
-77.63521278	43.14396757	206	665	16-122683	2016-05-19T04:00:00.000Z	5	2016	2016-05-19T04:00:00.000Z	5	2016	0	CLOSED	"590 FROST AVE, ROCHESTER, NY, 14611"	43.143959	-77.63521	Genesee	233	Firearm	1	1	14611
-77.63781379	43.20029458	205	666	16-125296	2016-05-22T04:00:00.000Z	5	2016	2016-05-22T04:00:00.000Z	5	2016	0	CLOSED	"414 RIDGE RD WEST, ROCHESTER, NY, 14615"	43.200286	-77.637811	Lake	211	Firearm	1	1	14615
-77.64043479	43.17355658	631	723	16-139636	2016-06-04T04:00:00.000Z	6	2016	2017-11-06T05:00:00.000Z	11	2017	520	OPEN	"475 SHERMAN ST, ROCHESTER, NY, 14606"	43.173548	-77.640432	Lake	261	Firearm	1		14606
-77.61011577	43.15703258	204	667	16-147328	2016-06-12T04:00:00.000Z	6	2016	2016-06-12T04:00:00.000Z	6	2016	0	CLOSED	"120 E MAIN ST, ROCHESTER, NY, 14604"	43.157024	-77.610113	Central	219	Firearm	1	1	14604
-77.63935379	43.16884258	203	668	16-152585	2016-06-17T04:00:00.000Z	6	2016	2016-06-17T04:00:00.000Z	6	2016	0	OPEN	"15 OTIS ST, ROCHESTER, NY, 14606"	43.168834	-77.639351	Lake	261	Firearm	1		14606
-77.65335179	43.19122758	202	669	16-172273	2016-07-06T04:00:00.000Z	7	2016	2016-07-06T04:00:00.000Z	7	2016	0	OPEN	"445 LA GRANGE AVE, ROCHESTER, NY, 14615"	43.191219	-77.653349	Lake	221	Other	1		14615
-77.61277878	43.17461458	201	670	16-177831	2016-07-11T04:00:00.000Z	7	2016	2016-07-11T04:00:00.000Z	7	2016	0	CLOSED	"886 CLINTON AVE NORTH, ROCHESTER, NY, 14605"	43.174606	-77.612776	Clinton	277	Firearm	1	1	14605
-77.61359278	43.18396458	200	671	16-178767	2016-07-12T04:00:00.000Z	7	2016	2016-07-12T04:00:00.000Z	7	2016	0	CLOSED	"1326 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.183956	-77.61359	Clinton	217	Firearm	1	3	14621
-77.60135077	43.17835558	199	672	16-184244	2016-07-18T04:00:00.000Z	7	2016	2016-07-18T04:00:00.000Z	7	2016	0	CLOSED	"329 WILKINS ST, ROCHESTER, NY, 14621"	43.178347	-77.601348	Clinton	257	Other	1	1	14621
-77.56804676	43.17681558	198	674	16-187680	2016-07-22T04:00:00.000Z	7	2016	2016-07-22T04:00:00.000Z	7	2016	0	CLOSED	"31 LYCEUM ST, ROCHESTER, NY, 14609"	43.176807	-77.568044	Goodman	205	Firearm	1	2	14609
-77.60082377	43.18390958	197	675	16-191539	2016-07-26T04:00:00.000Z	7	2016	2016-07-26T04:00:00.000Z	7	2016	0	OPEN	"349 WEAVER ST, ROCHESTER, NY, 14621"	43.183901	-77.600821	Clinton	227	Firearm	1		14621
-77.62401678	43.14012557	196	677	16-205430	2016-08-08T04:00:00.000Z	8	2016	2016-08-09T04:00:00.000Z	8	2016	1	CLOSED	"341 SEWARD ST, ROCHESTER, NY, 14608"	43.140117	-77.624014	Genesee	233	Knife/Cutting Instrument	1	1	14608
-77.56936876	43.16654058	195	678	16-208301	2016-08-11T04:00:00.000Z	8	2016	2016-08-12T04:00:00.000Z	8	2016	1	OPEN	"293 MELVILLE ST, ROCHESTER, NY, 14609"	43.166532	-77.569366	Goodman	215	Firearm	1		14609
-77.63752978	43.16770358	194	679	16-212314	2016-08-16T04:00:00.000Z	8	2016	2016-08-16T04:00:00.000Z	8	2016	0	OPEN	"162 SHERMAN ST, ROCHESTER, NY, 14606"	43.167695	-77.637527	Lake	261	Firearm	1		14606
-77.65157779	43.14496057	193	680	16-218195	2016-08-22T04:00:00.000Z	8	2016	2016-08-22T04:00:00.000Z	8	2016	0	CLOSED	"565 CHILI AVE, ROCHESTER, NY, 14619"	43.144952	-77.651575	Genesee	223	Physical	1	1	14619
-77.62343179	43.23747359	192	681	16-229785	2016-09-03T04:00:00.000Z	9	2016	2016-09-03T04:00:00.000Z	9	2016	0	CLOSED	"3673 LAKE AVE, ROCHESTER, NY, 14612"	43.237465	-77.623429	Lake	201	Other	1	1	14612
-77.61355178	43.18267258	191	683	16-238630	2016-09-12T04:00:00.000Z	9	2016	2016-09-12T04:00:00.000Z	9	2016	0	OPEN	"1264 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.182664	-77.613549	Clinton	217	Firearm	1		14621
-77.57923877	43.17336458	190	684	16-243456	2016-09-17T04:00:00.000Z	9	2016	2016-09-17T04:00:00.000Z	9	2016	0	OPEN	"99 HIGH ST, ROCHESTER, NY, 14609"	43.173356	-77.579236	Clinton	267	Other	3		14609
-77.58705277	43.17134358	189	685	16-256306	2016-09-30T04:00:00.000Z	9	2016	2016-09-30T04:00:00.000Z	9	2016	0	CLOSED	"19 SANDER ST, ROCHESTER, NY, 14605"	43.171335	-77.58705	Clinton	267	Firearm	1	1	14605
-77.61070277	43.14557157	188	686	16-261985	2016-10-06T04:00:00.000Z	10	2016	2016-10-06T04:00:00.000Z	10	2016	0	CLOSED	"185 MOUNT HOPE AVE, ROCHESTER, NY, 14620"	43.145563	-77.6107	Central	229	Blunt Object	1	1	14620
-77.59417577	43.17090158	187	687	16-264051	2016-10-08T04:00:00.000Z	10	2016	2016-10-08T04:00:00.000Z	10	2016	0	CLOSED	"8 BAY ST, ROCHESTER, NY, 14605"	43.170893	-77.594173	Clinton	267	Firearm	1	1	14605
-77.62645278	43.15268857	1	688	16-264818	2016-10-09T04:00:00.000Z	10	2016	2016-10-09T04:00:00.000Z	10	2016	0	OPEN	"524 MAIN ST WEST, ROCHESTER, NY, 14608"	43.15268	-77.62645	Genesee	213	Knife/Cutting Instrument	1		14608
-77.63471678	43.15993658	660	689	16-270445	2016-10-16T04:00:00.000Z	10	2016	2016-10-16T04:00:00.000Z	10	2016	0	OPEN	"223 ORCHARD ST, ROCHESTER, NY, 14611"	43.159928	-77.634714	Lake	291	Firearm	1		14611
-77.64659879	43.16728758	659	690	16-277946	2016-10-24T04:00:00.000Z	10	2016	2016-10-24T04:00:00.000Z	10	2016	0	CLOSED	"65 WOLFF ST, ROCHESTER, NY, 14606"	43.167279	-77.646596	Lake	261	Blunt Object	1	1	14606
-77.62912478	43.14366257	658	691	16-290863	2016-11-07T05:00:00.000Z	11	2016	2016-11-07T05:00:00.000Z	11	2016	0	CLOSED	"561 JEFFERSON AVE, ROCHESTER, NY, 14611"	43.143654	-77.629122	Genesee	233	Firearm	1	1	14611
-77.63828379	43.18786958	657	692	16-296177	2016-11-13T05:00:00.000Z	11	2016	2016-11-14T05:00:00.000Z	11	2016	1	CLOSED	"267 ALBEMARLE ST, ROCHESTER, NY, 14613"	43.187861	-77.638281	Lake	231	Other	1	2	14613
-77.63418478	43.15302957	656	693	16-297209	2016-11-14T05:00:00.000Z	11	2016	2016-11-14T05:00:00.000Z	11	2016	0	CLOSED	"30 HERTEL ST, ROCHESTER, NY, 14611"	43.153021	-77.634182	Genesee	213	Other	1	1	14611
-77.64050578	43.14450457	655	695	16-305551	2016-11-25T05:00:00.000Z	11	2016	2016-11-25T05:00:00.000Z	11	2016	0	CLOSED	"206 WELLINGTON AVE, ROCHESTER, NY, 14611"	43.144496	-77.640503	Genesee	223	Knife/Cutting Instrument	2	1	14611
-77.56770176	43.17509458	654	697	16-321997	2016-12-15T05:00:00.000Z	12	2016	2016-12-15T05:00:00.000Z	12	2016	0	OPEN	"196 PERSHING DR, ROCHESTER, NY, 14609"	43.175086	-77.567699	Goodman	205	Firearm	1		14609
-77.64048279	43.17377758	653	699	17-037548	2017-02-17T05:00:00.000Z	2	2017	2017-02-17T05:00:00.000Z	2	2017	0	CLOSED	"395 EMERSON ST, ROCHESTER, NY, 14606"	43.173769	-77.64048	Lake	261	Blunt Object	1	1	14606
-77.61262777	43.12792557	652	701	17-048955	2017-03-02T05:00:00.000Z	3	2017	2017-03-02T05:00:00.000Z	3	2017	0	CLOSED	"1409 SOUTH AVE, ROCHESTER, NY, 14620"	43.127917	-77.612625	Goodman	265	Blunt Object	1	1	14620
-77.59519977	43.16274558	651	703	17-075149	2017-04-03T04:00:00.000Z	4	2017	2017-04-03T04:00:00.000Z	4	2017	0	CLOSED	"109 WOODWARD ST, ROCHESTER, NY, 14605"	43.162737	-77.595197	Clinton	297	Firearm	1	1	14605
-77.60941978	43.16217958	650	704	17-087564	2017-04-17T04:00:00.000Z	4	2017	2017-04-17T04:00:00.000Z	4	2017	0	CLOSED	"283 CENTRAL AVE, ROCHESTER, NY, 14605"	43.162171	-77.609417	Clinton	287	Firearm	1	3	14605
-77.65061079	43.13614757	649	705	17-094955	2017-04-25T04:00:00.000Z	4	2017	2017-04-25T04:00:00.000Z	4	2017	0	CLOSED	"184 FLANDERS ST, ROCHESTER, NY, 14619"	43.136139	-77.650608	Genesee	243	Firearm	1	1	14619
-77.63906979	43.17626058	648	706	17-106575	2017-05-08T04:00:00.000Z	5	2017	2017-05-08T04:00:00.000Z	5	2017	0	OPEN	"116 GLENDALE PARK, ROCHESTER, NY, 14613"	43.176252	-77.639067	Lake	251	Firearm	1		14613
-77.60164477	43.18166058	647	707	17-110721	2017-05-14T04:00:00.000Z	5	2017	2017-05-14T04:00:00.000Z	5	2017	0	CLOSED	"52 DAYTON ST, ROCHESTER, NY, 14621"	43.181652	-77.601642	Clinton	227	Other	1	3	14621
-77.59011677	43.17269758	646	708	17-111697	2017-05-14T04:00:00.000Z	5	2017	2017-05-14T04:00:00.000Z	5	2017	0	CLOSED	"38 MILLER ST, ROCHESTER, NY, 14605"	43.172689	-77.590114	Clinton	267	Knife/Cutting Instrument	1	2	14605
-77.64066778	43.12322357	645	709	17-124376	2017-05-27T04:00:00.000Z	5	2017	2017-05-27T04:00:00.000Z	5	2017	0	CLOSED	"115 ELMWOOD AVE, ROCHESTER, NY, 14611"	43.123215	-77.640665	Genesee	243	Firearm	1	2	14611
-77.60940278	43.18370458	644	710	17-147368	2017-06-18T04:00:00.000Z	6	2017	2017-06-18T04:00:00.000Z	6	2017	0	CLOSED	"55 WEAVER ST, ROCHESTER, NY, 14621"	43.183696	-77.6094	Clinton	217	Knife/Cutting Instrument	1	1	14621
-77.62610878	43.15811458	643	711	17-159634	2017-06-30T04:00:00.000Z	6	2017	2017-07-10T04:00:00.000Z	7	2017	10	CLOSED	"583 W BROAD ST, ROCHESTER, NY, 14608"	43.158106	-77.626106	Lake	291	Firearm	1	2	14608
-77.60033177	43.18315558	642	712	17-161844	2017-07-02T04:00:00.000Z	7	2017	2017-07-02T04:00:00.000Z	7	2017	0	OPEN	"273 WEYL ST, ROCHESTER, NY, 14621"	43.183147	-77.600329	Clinton	227	Knife/Cutting Instrument	1		14621
-77.64340479	43.15510257	641	713	17-167442	2017-07-08T04:00:00.000Z	7	2017	2017-07-08T04:00:00.000Z	7	2017	0	CLOSED	"675 MAPLE ST, ROCHESTER, NY, 14611"	43.155094	-77.643402	Genesee	203	Blunt Object	1	1	14611
-77.62640978	43.14866257	640	714	17-178395	2017-07-19T04:00:00.000Z	7	2017	2017-07-23T04:00:00.000Z	7	2017	4	CLOSED	"91 REYNOLDS ST, ROCHESTER, NY, 14608"	43.148654	-77.626407	Genesee	213	Firearm	1	1	14608
-77.63630678	43.16445458	639	715	17-183675	2017-07-24T04:00:00.000Z	7	2017	2017-07-24T04:00:00.000Z	7	2017	0	CLOSED	"405 LYELL AVE, ROCHESTER, NY, 14606"	43.164446	-77.636304	Lake	291	Knife/Cutting Instrument	1	1	14606
-77.58854177	43.16812958	638	716	17-187080	2017-07-28T04:00:00.000Z	7	2017	2017-07-28T04:00:00.000Z	7	2017	0	CLOSED	"249 CENTRAL PARK, ROCHESTER, NY, 14605"	43.168121	-77.588539	Clinton	297	Other	1	1	14605
-77.62813378	43.16418658	637	717	17-223124	2017-09-03T04:00:00.000Z	9	2017	2017-09-03T04:00:00.000Z	9	2017	0	OPEN	"90 SARATOGA AVE, ROCHESTER, NY, 14608"	43.164178	-77.628131	Central	209	Firearm	1		14608
-77.60009477	43.17744058	636	718	17-240020	2017-09-20T04:00:00.000Z	9	2017	2017-09-20T04:00:00.000Z	9	2017	0	CLOSED	"210 BERNARD ST, ROCHESTER, NY, 14621"	43.177432	-77.600092	Clinton	257	Firearm	1	2	14621
-77.60909478	43.25817259	635	719	17-250237	2017-10-01T04:00:00.000Z	10	2017	2017-10-01T04:00:00.000Z	10	2017	0	OPEN	"4791 LAKE AVE, ROCHESTER, NY, 14612"	43.258164	-77.609092	Lake	201	Firearm	1		14612
-77.63055178	43.15780457	634	720	17-268417	2017-10-20T04:00:00.000Z	10	2017	2017-10-25T04:00:00.000Z	10	2017	5	CLOSED	"24 WALNUT ST, ROCHESTER, NY, 14611"	43.157796	-77.630549	Lake	291	Firearm	1	1	14611
-77.61493678	43.17314058	633	721	17-275444	2017-10-28T04:00:00.000Z	10	2017	2017-10-28T04:00:00.000Z	10	2017	0	OPEN	"109 SCRANTOM ST, ROCHESTER, NY, 14605"	43.173132	-77.614934	Clinton	277	Firearm	1		14605
-77.63002378	43.14260957	632	722	17-279548	2017-11-02T04:00:00.000Z	11	2017	2017-11-02T04:00:00.000Z	11	2017	0	OPEN	"161 BARTLETT ST, ROCHESTER, NY, 14611"	43.142601	-77.630021	Genesee	233	Other	1		14611
-77.60643678	43.17339658	630	724	17-284585	2017-11-07T05:00:00.000Z	11	2017	2017-11-07T05:00:00.000Z	11	2017	0	OPEN	"51 CUBA PL, ROCHESTER, NY, 14605"	43.173388	-77.606434	Clinton	277	Firearm	1		14605
-77.63363878	43.17419358	629	725	17-288873	2017-11-13T05:00:00.000Z	11	2017	2017-11-13T05:00:00.000Z	11	2017	0	CLOSED	"31 LOCUST ST, ROCHESTER, NY, 14613"	43.174185	-77.633636	Lake	251	Other	1	1	14613
-77.63000378	43.15389157	628	727	17-299028	2017-11-26T05:00:00.000Z	11	2017	2017-11-26T05:00:00.000Z	11	2017	0	OPEN	"11 TERRY ST, ROCHESTER, NY, 14611"	43.153883	-77.630001	Genesee	213	Firearm	1		14611
-77.60009477	43.17744058	626	730	17-310085	2017-12-09T05:00:00.000Z	12	2017	2017-12-09T05:00:00.000Z	12	2017	0	CLOSED	"210 BERNARD ST, ROCHESTER, NY, 14621"	43.177432	-77.600092	Clinton	257	Other	1	1	14621
-77.63627778	43.14641957	625	731	17-322020	2017-12-25T05:00:00.000Z	12	2017	2017-12-25T05:00:00.000Z	12	2017	0	CLOSED	"193 GENESEE ST, ROCHESTER, NY, 14611"	43.146411	-77.636275	Genesee	223	Firearm	1	2	14611
-77.64200779	43.18067858	624	733	18-036803	2018-02-16T05:00:00.000Z	2	2018	2018-02-16T05:00:00.000Z	2	2018	0	CLOSED	"281 ORIOLE ST, ROCHESTER, NY, 14613"	43.18067	-77.642005	Lake	241	Knife/Cutting Instrument	1	1	14613
-77.63624678	43.16592958	466	392	75-450464	1975-07-28T04:00:00.000Z	7	1975	2008-08-18T04:00:00.000Z	8	2008	12075	CLOSED	"66 SHERMAN ST, ROCHESTER, NY, 14606"	43.165921	-77.636244	Lake	261	Firearm	1	1	14606
-77.63000578	43.16589358	627	729	91-365826	1991-10-02T04:00:00.000Z	10	1991	2017-12-08T05:00:00.000Z	12	2017	9564	CLOSED	"134 SARATOGA AVE, ROCHESTER, NY, 14608"	43.165885	-77.630003	Lake	271	Firearm	1		14608
-77.62193378	43.17313358	145	42	92-057393	1992-02-19T05:00:00.000Z	2	1992	2001-01-16T05:00:00.000Z	1	2001	3254	OPEN	"9 EVERGREEN ST, ROCHESTER, NY, 14605"	43.173125	-77.621931	Clinton	277	Firearm	1		14605
-77.63268378	43.14606657	254	613	94-257194	1994-07-29T04:00:00.000Z	7	1994	2014-10-04T04:00:00.000Z	10	2014	7372	CLOSED	"136 EPWORTH ST, ROCHESTER, NY, 14611"	43.146058	-77.632681	Genesee	233	Firearm	1	1	14611
-77.62036478	43.18001158	421	438	95-000282	1995-01-01T05:00:00.000Z	1	1995	2010-01-10T05:00:00.000Z	1	2010	5488	CLOSED	"331 CONKEY AVE, ROCHESTER, NY, 14621"	43.180003	-77.620362	Clinton	247	Firearm	1	2	14621
-77.62640978	43.14866257	241	627	99-098177	1999-03-26T04:00:00.000Z	3	1999	2015-02-08T05:00:00.000Z	2	2015	5798	CLOSED	"91 REYNOLDS ST, ROCHESTER, NY, 14608"	43.148654	-77.626407	Genesee	213	Other	1	1	14608
-77.63664678	43.14241757	255	612	99-310293	1999-08-25T04:00:00.000Z	8	1999	2014-10-03T04:00:00.000Z	10	2014	5518	CLOSED	"120 ARNETT BLVD, ROCHESTER, NY, 14619"	43.142409	-77.636644	Genesee	223	Firearm	1	1	14619
